65536;9217210
65536;9208934
65536;9213403
65536;9208919
65536;9208613
65536;9208604
65536;9199100
65536;9207192
65536;9202004
65536;9203727
65536;9203126
65536;9199538
65536;9198934
65536;9200406
65536;9201205
65536;9212964
65536;9205589
65536;9210379
65536;9195104
65536;9194934
65536;9198885
65536;9205096
65536;9198159
65536;9197787
65536;9199352
65536;9194959
65536;9192040
65536;9195890
65536;9202403
65536;9198358
65536;9190598
65536;9193661
65536;9201250
65536;9192361
65536;9195000
65536;9190868
65536;9197952
65536;9185370
65536;9191570
65536;9188829
65536;9202013
65536;9191105
65536;9200607
65536;9184604
65536;9200676
65536;9197165
65536;9243691
65536;9176417
65536;9191565
65536;9181077
65536;9197051
65536;9193755
65536;9194247
65536;9188141
65536;9190406
65536;9188766
65536;9188487
65536;9190430
65536;9195517
65536;9188604
65536;9199364
65536;9201325
65536;9193199
65536;9195351
65536;9205935
65536;9193685
65536;9188060
65536;9189334
65536;9196454
65536;9193277
65536;9195354
65536;9189673
65536;9192418
65536;9209361
65536;9200749
65536;9185712
65536;9207159
65536;9185932
65536;9192331
65536;9186264
65536;9196529
65536;9180573
65536;9178285
65536;9178348
65536;9190516
65536;9197725
65536;9196625
65536;9192213
65536;9196850
65536;9201117
65536;9188832
65536;9190136
65536;9186567
65536;9214652
65536;9194187
65536;9195240
65536;9192667
65536;9205940
65536;9187979
65536;9195063
65536;9200114
65536;9208297
65536;9183466
65536;9187994
65536;9198021
65536;9203907
65536;9196700
65536;9199805
65536;9191628
65536;9195141
65536;9188472
65536;9193904
65536;9184597
65536;9186468
65536;9181044
65536;9186949
65536;9199763
65536;9199066
65536;9193472
65536;9197159
65536;9184306
65536;9195021
65536;9189172
65536;9188517
65536;9197250
65536;9197039
65536;9194463
65536;9200505
65536;9186460
65536;9199559
65536;9190481
65536;9200839
65536;9193484
65536;9196652
65536;9189997
65536;9196580
65536;9192559
65536;9199328
65536;9189949
65536;9186219
65536;9193883
65536;9208568
65536;9188445
65536;9190889
65536;9191571
65536;9192343
65536;9192659
65536;9203547
65536;9206646
65536;9210529
65536;9207824
65536;9201514
65536;9212219
65536;9206842
65536;9207373
65536;9210309
65536;9201763
65536;9203577
65536;9210430
65536;9219595
65536;9199727
65536;9210364
65536;9206333
65536;9204968
65536;9215751
65536;9204881
65536;9205532
65536;9201289
65536;9206310
65536;9209174
65536;9200003
65536;9210058
65536;9208598
65536;9206283
65536;9201166
65536;9204746
65536;9204594
65536;9200444
65536;9190240
65536;9210424
65536;9213901
65536;9211352
65536;9202700
65536;9204829
65536;9207238
65536;9208730
65536;9203487
65536;9195262
65536;9206213
65536;9202526
65536;9214796
65536;9201592
65536;9200469
65536;9210706
65536;9214364
65536;9204949
65536;9201406
65536;9208162
65536;9205355
65536;9203766
65536;9206856
65536;9220090
65536;9202301
65536;9202880
65536;9204490
65536;9199694
65536;9192371
65536;9199107
65536;9183105
65536;13051539
65536;13030320
65536;13038939
65536;13034143
65536;13045897
65536;13027035
65536;13052038
65536;13035482
65536;13055960
65536;13037458
65536;13041281
65536;13025689
65536;13057317
65536;13042789
65536;13026356
65536;13030107
65536;13042902
65536;13175240
65536;13049028
65536;13037264
65536;13058463
65536;13040516
65536;13036923
65536;13044717
65536;13039719
65536;13045839
65536;13025359
65536;13034617
65536;13043034
